Kundennummer;Rechnungsnummer;Datum;Markt;Warengruppe;Position;Art. Nr.;Menge;Gewicht;Einheit;Artikelbezeichnung;Preis;Positionspreis;MwSt;EAN;Pfand;Aktion;MwSt. Code;Detailrichtpreis;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;200;044536;4;;Bd;Rosmarin Bund, 80 g;4.18;16.72;0.43472;7610632942581;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;210;044643;4;;Bt;Quality Rüebli- Karotten Julienne, 1,6 mm, 1 kg;4.7;18.8;0.4888;7610034507050;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;220;040100;8;;Tt;Kartoffeln, festkochend, 2,5 kg;3.83;30.64;0.79664;7613399055051;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;230;042007;3;;St;Gurken 400 - 500 g / St, 12 St;1.59;57.24;1.48824;7610632995013;0;0;1;;
90032154;63807675;2026-02-18;BGH;Metzgerei;240;068151;8;;kg;Economy ASC Crevetten Black Tiger, geschält, entdarmt, 8/12, tiefgekühlt, 1 kg;20.69;165.52;4.30352;7610034523548;0;0;7;;
90032154;63807675;2026-02-18;BGH;Metzgerei;250;001977;1;2.192;kg;Quality GGAP Lachs Filet, ohne Haut, deepskin, grätenarm, ca. 1,2 - 1,4 kg;19.7;43.1824;1.1227424;97610162230472;0;1;1;;
90032154;63807675;2026-02-18;BGH;Metzgerei;260;001976;1;3.04;kg;Quality GGAP Lachs Filet, mit Haut, grätenarm, ca. 1,0 - 1,4 kg;22.18;67.4272;1.7531072;97610162230489;0;0;1;;
90032154;63807675;2026-02-18;BGH;Metzgerei;270;068121;4;;St;ASC Rauchlachs, geschnitten, tiefgekühlt, 1 kg;23.36;93.44;2.42944;4778003302785;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;280;042592;2;;Ds;Knoblauch Original ganz geschält, 1kg;11.01;22.02;0.57252;3700430300004;0;0;7;;
90032154;63807675;2026-02-18;BGH;Molkerei/Backwaren;290;096400;1;;St;Backhefe, Würfel, 24 x 42 g;0.29;6.96;0.18096;7610926000515;0;0;1;;
90032154;63807675;2026-02-18;BGH;Molkerei/Backwaren;300;027581;5;;St;Emmi Kräuterbutter, Stange, 500 g;12.33;61.65;1.6029;7610900154289;0;1;1;;
90032154;63807675;2026-02-18;BGH;Food;310;391311;1;;Ds;Economy Kapern Capotes, 4,350 kg;24.06;24.06;0.62556;7610034524064;0;0;1;;
90032154;63807675;2026-02-18;BGH;Food;320;245060;1;;Ds;Hero Golden Sweet Corn - Süssmais, 6 x 2,215 kg;11.63;69.78;1.81428;7614200510134;0;0;1;;
90032154;63807675;2026-02-18;BGH;Metzgerei;330;002409;5;7.721;kg;Rinds-Filetspitz Kopf II, ca. 1,5 kg;39.5;304.9795;7.929467;97610100000006;0;0;1;;
90032154;63807675;2026-02-18;BGH;Metzgerei;350;002097;1;3.43;kg;Kalbs-Nierstück, lang, ca. 3,5 kg;52.97;181.6871;4.7238646;97610011044090;0;0;1;;
90032154;63807675;2026-02-18;BGH;Molkerei/Backwaren;360;027310;1;;kg;Economy Butter, 10 x 1 kg;13.22;132.2;3.4372;7610034508224;0;0;1;;
90032154;63807675;2026-02-18;BGH;Molkerei/Backwaren;370;012383;2;2.97;kg;Defendi Gorgonzola San Antonio DOP, 1/4 Laib ca. 1,5 kg;15.46;45.9162;1.1938212;2902117999995;0;0;1;;
90032154;63807675;2026-02-18;BGH;Molkerei/Backwaren;380;018891;4;;Ds;Ömür Hirtenkäse 55%, 800 g;9.76;39.04;1.01504;4002566002449;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;390;044540;3;;kg;Rucola / Rauke ungewaschen, 1 kg;12.9;38.7;1.0062;7610514613219;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;400;040968;6;;kg;Cherry Tomaten Rispen, 3 kg;4.42;79.56;2.06856;7610632949894;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;410;049135;6;;kg;Champignons weiss, frisch, 1 kg;8.44;50.64;1.31664;7610632995211;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;420;049127;6;;Kt;Champignons braun, frisch, 1 kg;9.13;54.78;1.42428;7610473014843;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;430;048116;1;;kg;Orangen blond, 15 kg;1.79;26.85;0.6981;7610632442548;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;431;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;63807675;2026-02-18;BGH;Food;440;349611;1;;Kt;Hardy's Hüppen Topolinos, 300 Stück;33.17;33.17;0.86242;7610666001025;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;450;047410;3;;Sc;Johannisbeeren, Import, 125 g;5.36;16.08;0.41808;7610632010327;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;460;046922;2;;Sc;Blueberries, 500 g;8.01;16.02;0.41652;7610632010297;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;470;041241;5;;St;Eichblattsalat rot / grün Schweiz Hydro, gemischt, 8 St;2.18;87.2;2.2672;7613399058038;0;0;7;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;471;000079;5;;St;Ifco LiftLock;3.2;16;0;2000007960008;0;0;0;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;480;044720;4;;Bd;Salbei Bund, 80 g;4.18;16.72;0.43472;7610632942598;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;490;043598;2;;Bt;Minze, 250 g;8.72;17.44;0.45344;7610632977873;0;0;1;;
90032154;63807675;2026-02-18;BGH;Food;500;234790;2;;kg;Carnaroli Risottoreis, 5 kg;4.43;44.3;1.1518;7610815101835;0;0;1;;
90032154;63807675;2026-02-18;BGH;Metzgerei;520;068576;1;;kg;Zander Filet Royal, mit Haut, ca. 140 - 160 g, tiefgekühlt, 5 kg;24.65;123.25;3.2045;7610162240645;0;0;1;;
90032154;63807675;2026-02-18;BGH;Metzgerei;530;002066;1;5.162;kg;Rinds-Entrecote, ca. 5 kg;31.67;163.48054;4.25049404;97610011014680;0;1;1;;
90032154;63807675;2026-02-18;BGH;Metzgerei;540;001502;3;7.925;kg;Poulet Brust ohne Haut mit Innenfilet, 90-220 g, ca. 2,5 kg;20.69;163.96825;4.2631745;97610011945694;0;0;1;;
90032154;63807675;2026-02-18;BGH;Nearfood;550;975943;8;;Pk;Cotonette Wischtuch, blau, 60 x 38 cm, 50 St;12.14;97.12;7.86672;5425035596079;0;0;3;;
90032154;63807675;2026-02-18;BGH;Nearfood;560;992093;2;;Pk;Quality Toilettenpapier, 4-lagig, weiss, 160 Blatt, 24 Rl;16.37;32.74;2.65194;7610034532120;0;0;3;;
90032154;63807675;2026-02-18;BGH;Nonfood;570;993032;4;;Pk;Quality Besteckset Holz FSC 3 in 1 Pack zu 100 Set;12.91;51.64;4.18284;7610034528123;0;0;3;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;580;047754;2;8.4;kg;Limetten / Limes, 4,2 kg;3.17;26.628;0.692328;2905054999998;0;1;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;590;521631;10;;kg;Ponthier Passionsfrucht Pürée, 1 kg;16.37;163.7;4.2562;3228170865404;0;0;1;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;600;555558;2;;St;Ifco LiftLock;3.2;6.4;0;2055555810008;0;0;0;;
90032154;63807675;2026-02-18;BGH;Früchte + Gemüse;610;555558;3;;St;Ifco LiftLock;3.2;9.6;0;2055555810008;0;0;0;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;10;000079;-37;;St;Ifco LiftLock;3.2;-118.4;0;2000007960008;0;0;0;;
90032154;63800454;2026-02-13;BGH;Molkerei/Backwaren;10;024440;3;;Tp;Quality Vollrahm 35%, UHT, 12 x 1 l;5.84;210.24;5.46624;7610034505315;0;0;1;;
90032154;63800454;2026-02-13;BGH;Food;20;100080;1;;Lt;Quality Rapsöl, 20 l;3.48;69.6;1.8096;7610034515147;0;0;1;;
90032154;63800454;2026-02-13;BGH;Molkerei/Backwaren;30;019372;2;;St;Soignon Bûche de chèvre, Weichkäse, 1 kg;16.86;33.72;0.87672;3523237481000;0;0;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;40;048823;1;;kg;Zitronen, 15 kg;2.53;37.95;0.9867;7610632071045;0;0;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;41;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;50;040401;1;;kg;Baked Potatoes, festkochend, 10 kg;1.29;12.9;0.3354;7628072012900;0;1;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;51;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;63800454;2026-02-13;BGH;Food;60;153062;5;;Pk;Thomy Sauce Hollandaise, 1 l;10.15;50.75;1.3195;7610100021190;0;0;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;70;045882;1;;kg;Zwiebeln gross, 10 kg;1.62;16.2;0.4212;7628072003557;0;0;7;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;71;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;80;044156;1;;Bt;Petersilie gekraust, gepackt, 500 g;7.31;7.31;0.19006;7610632995082;0;0;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;90;044538;1;;Bt;Rosmarin, 250 g;8.72;8.72;0.22672;7610632969816;0;0;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;100;045707;2;;kg;Zucchetti, 5 kg;4.13;41.3;1.0738;7610632980545;0;0;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;110;044667;8;;Sc;Mini Rüebli / Karotten mit Laubansatz, ca. 200 g;7.01;56.08;1.45808;7610632955345;0;0;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;120;044621;5;;Bt;Karotten Rainbow Mini, 200 g;7.01;35.05;0.9113;7613399057499;0;0;7;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;130;045777;6;;Sc;Zucchetti Mini-Gemüse ohne Blüte, ca. 5 - 6 Stück;7.77;46.62;1.21212;7610632991527;0;0;1;;
90032154;63800454;2026-02-13;BGH;Molkerei/Backwaren;140;022600;1;;Tp;Quality Vollmilch 3,5%, UHT, 12 x 1 l;1.27;15.24;0.39624;7610034507807;0;0;1;;
90032154;63800454;2026-02-13;BGH;Metzgerei;150;032340;1;;Bt;Pizoler Sauce Steak Tatar, tiefgekühlt, Italien, 6 x 500 g;5.84;35.04;0.91104;7611521933314;0;0;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;160;047410;5;;Sc;Johannisbeeren, Import, 125 g;5.36;26.8;0.6968;7610632010327;0;0;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;170;046922;3;;Sc;Blueberries, 500 g;7.31;21.93;0.57018;7610632010297;0;0;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;180;041241;3;;St;Eichblattsalat rot / grün Schweiz Hydro, gemischt, 8 St;2.18;52.32;1.36032;7613399058038;0;0;7;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;181;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032154;63800454;2026-02-13;BGH;Metzgerei;190;002409;5;7.655;kg;Rinds-Filetspitz Kopf II, ca. 1,5 kg;39.5;302.3725;7.861685;97610100000006;0;0;1;;
90032154;63800454;2026-02-13;BGH;Metzgerei;200;068121;3;;St;ASC Rauchlachs, geschnitten, tiefgekühlt, 1 kg;23.36;70.08;1.82208;4778003302785;0;0;1;;
90032154;63800454;2026-02-13;BGH;Food;210;564040;3;;Gl;Bosco d'oro Carpaccio, aus Sommertrüffeln, schwarz, 45 g;18.74;56.22;1.46172;8032680690549;0;0;1;;
90032154;63800454;2026-02-13;BGH;Molkerei/Backwaren;230;008700;1;;kg;Quality Vollei flüssig Import, Bodenhaltung, pasteurisiert, 10 kg;6.78;67.8;1.7628;4388040268236;0;0;1;;
90032154;63800454;2026-02-13;BGH;Molkerei/Backwaren;240;025030;4;;Kt;Emmi Kaffeerahm Portionen, UHT, 200 x 12 g;12.63;50.52;1.31352;7610900113743;0;0;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;250;049135;6;;kg;Champignons weiss, frisch, 1 kg;8.44;50.64;1.31664;7610632995211;0;0;1;;
90032154;63800454;2026-02-13;BGH;Metzgerei;260;081522;3;5.976;kg;Quality Speck geräucht 1/2, ca. 1,5 kg;15.44;92.26944;2.39900544;2950432999992;0;0;1;;
90032154;63800454;2026-02-13;BGH;Food;270;512550;1;;Ds;Quality Knoblauch granuliert, 550 g;8.86;8.86;0.23036;7610034518728;0;1;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;280;044643;2;;Bt;Quality Rüebli- Karotten Julienne, 1,6 mm, 1 kg;4.7;9.4;0.2444;7610034507050;0;0;1;;
90032154;63800454;2026-02-13;BGH;Food;290;110060;1;;Pk;Feinkristallzucker, 10 x 1 kg;1.36;13.6;0.3536;7610034510661;0;0;1;;
90032154;63800454;2026-02-13;BGH;Metzgerei;300;080300;1;;Bt;Momos vegan, handgemacht, tiefgekühlt, 1 kg;27.71;166.26;4.32276;7649996405333;0;1;7;;
90032154;63800454;2026-02-13;BGH;Metzgerei;310;080290;1;;Bt;Momos mit Rindfleisch, handgemacht, tiefgekühlt, 1 kg;27.71;166.26;4.32276;7649996405302;0;1;7;;
90032154;63800454;2026-02-13;BGH;Food;320;580760;5;;Fl;Lee Kum Kee Hoisin Sauce, 2,45 kg;9.85;49.25;1.2805;078895124873;0;1;1;;
90032154;63800454;2026-02-13;BGH;Metzgerei;330;001508;2;5.19;kg;Poulet Brust Innenfilet, 20-40 g, ca. 2,5 kg;16.82;87.2958;2.2696908;2910412999992;0;1;1;;
90032154;63800454;2026-02-13;BGH;Molkerei/Backwaren;340;024801;5;;Ds;Floralp Vollrahm 35%, ohne Zucker, UHT, 250 g;4.68;23.4;0.6084;7612300013494;0;0;1;;
90032154;63800454;2026-02-13;BGH;Molkerei/Backwaren;350;019481;5;;Be;Galbani Mascarpone, 500 g;7.75;38.75;1.0075;8000430171013;0;0;1;;
90032154;63800454;2026-02-13;BGH;Food;360;410031;5;;kg;Barilla Penne Rigate, n° 73, 5 kg;3.72;93;2.418;8076800035735;0;0;1;;
90032154;63800454;2026-02-13;BGH;Food;370;410411;2;;Pk;Barilla Emiliane Chef Lasagne, 500 g;4.19;50.28;1.30728;08076809024839;0;0;1;;
90032154;63800454;2026-02-13;BGH;Molkerei/Backwaren;380;098061;1;;St;Romer's Butterzöpfli Portion, gebacken, tiefgekühlt, 18 x 90 g;1.53;27.54;0.71604;7611075118724;0;0;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;390;091430;1;;kg;Kadi Rösti-Croquettes, TK, 2 x 2,5 kg;7.55;37.75;0.9815;7610314409210;0;0;1;;
90032154;63800454;2026-02-13;BGH;Metzgerei;400;069601;1;;kg;Quality ASC Crevetten Black Tiger, easy peel, entdarmt, 6/8, tiefgekühlt, 1 kg;31.58;31.58;0.82108;7610034506091;0;0;1;;
90032154;63800454;2026-02-13;BGH;Food;410;241560;1;;Pk;Quality Knusper Müesli Waldfrüchte, 1,5 kg;10.84;10.84;0.28184;4388040000096;0;1;1;;
90032154;63800454;2026-02-13;BGH;Food;420;438181;1;;Sc;Picosa Antipasti Tomaten, getrocknet, 2 x 1,9 kg;34.39;68.78;1.78828;7610473178064;0;0;1;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;430;555558;3;;St;Ifco LiftLock;3.2;9.6;0;2055555810008;0;0;0;;
90032154;63800454;2026-02-13;BGH;Früchte + Gemüse;440;555558;4;;St;Ifco LiftLock;3.2;12.8;0;2055555810008;0;0;0;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;10;000079;-21;;St;Ifco LiftLock;3.2;-67.2;0;2000007960008;0;0;0;;
90032154;63795229;2026-02-11;BGH;Nonfood;10;999611;1;;Pk;Thermorolle  80/80/12 mm, 10 Pack zu 5 Rollen;9.31;93.1;7.5411;7612417113186;0;0;2;;
90032154;63795229;2026-02-11;BGH;Nearfood;20;989510;5;;Pk;Duni Servietten, 1/8 Falz, 3-lagig, 40 x 40 cm, weiss, 250 St;13.38;66.9;5.4189;7321012028503;0;0;3;;
90032154;63795229;2026-02-11;BGH;Nearfood;30;815700;2;;Bi;Quality Handseife flüssig, 5 kg;13.52;27.04;2.19024;7610034561809;0;0;2;;
90032154;63795229;2026-02-11;BGH;Nearfood;40;992093;3;;Pk;Quality Toilettenpapier, 4-lagig, weiss, 160 Blatt, 24 Rl;16.37;49.11;3.97791;7610034532120;0;0;3;;
90032154;63795229;2026-02-11;BGH;Nonfood;50;985201;1;;Rl;Kehrichtsack OKS mit Zugband 110L Karton zu 15 Rollen zu 10 Stück;3.64;54.6;4.4226;2098520130008;0;0;2;;
90032154;63795229;2026-02-11;BGH;Food;60;100080;1;;Lt;Quality Rapsöl, 20 l;3.48;69.6;1.8096;7610034515147;0;0;1;;
90032154;63795229;2026-02-11;BGH;Nearfood;70;997630;2;;Kt;Quality Handtuch, Z-Falz, 2-lagig, weiss, 25 x 140 St;39.39;78.78;6.38118;7610034520813;0;0;3;;
90032154;63795229;2026-02-11;BGH;Nearfood;80;993320;2;;Rl;Quality Wischtücher Midi, 2-lagig, weiss, 450 Blatt, 6 Rl;6.78;81.36;6.59016;7610034546196;0;0;3;;
90032154;63795229;2026-02-11;BGH;Food;90;403240;10;;Ds;Mae Ploy, Curry Paste rot, 400 g;2.82;28.2;0.7332;044738102346;0;1;1;;
90032154;63795229;2026-02-11;BGH;Food;100;247372;3;;Bi;Mae Ploy Sweet Chili Sauce, 5,9 kg;13.17;39.51;1.02726;8850367990207;0;1;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;110;046577;1;;St;Avocados essreif, 16 St;1.72;27.52;0.71552;7610632001950;0;0;1;;
90032154;63795229;2026-02-11;BGH;Nearfood;120;815179;2;;Bx;Persil Professional Pulver, Universal, 130 WG;66.31;132.62;10.74222;4015200037387;0;0;2;;
90032154;63795229;2026-02-11;BGH;Nearfood;140;818760;9;;Fl;Cif Professional Badreiniger, 750 ml;8.2;73.8;5.9778;7615400106677;0;0;3;;
90032154;63795229;2026-02-11;BGH;Molkerei/Backwaren;150;024440;3;;Tp;Quality Vollrahm 35%, UHT, 12 x 1 l;5.84;210.24;5.46624;7610034505315;0;0;1;;
90032154;63795229;2026-02-11;BGH;Molkerei/Backwaren;160;022600;1;;Tp;Quality Vollmilch 3,5%, UHT, 12 x 1 l;1.27;15.24;0.39624;7610034507807;0;0;1;;
90032154;63795229;2026-02-11;BGH;Food;170;401611;2;;Pk;Chaokoh Kokosnussmilch UHT, 12 x 1 l;4.16;99.84;2.59584;18850813120155;0;1;1;;
90032154;63795229;2026-02-11;BGH;Molkerei/Backwaren;180;095811;7;;kg;Natura Plus Eigelb flüssig Schweiz, 1 kg;10.59;74.13;1.92738;7640104165019;0;0;7;;
90032154;63795229;2026-02-11;BGH;Molkerei/Backwaren;200;012201;5;;Bt;Economy Gran Moravia, gehobelt, 500 g;9.09;45.45;1.1817;4388040201172;0;0;7;;
90032154;63795229;2026-02-11;BGH;Molkerei/Backwaren;210;010201;10;;Bt;Economy Gran Moravia, gerieben, 1 kg;16.52;165.2;4.2952;4388040201158;0;0;7;;
90032154;63795229;2026-02-11;BGH;Molkerei/Backwaren;220;095210;2;;St;Eier Import, Bodenhaltung, 53g+, 90 Stück;0.4;72;1.872;7640104163138;0;0;1;;
90032154;63795229;2026-02-11;BGH;Molkerei/Backwaren;230;019481;6;;Be;Galbani Mascarpone, 500 g;7.75;46.5;1.209;8000430171013;0;0;1;;
90032154;63795229;2026-02-11;BGH;Molkerei/Backwaren;240;019710;2;;Be;Granarolo Ricotta, 1,5 kg;10.32;20.64;0.53664;80344353;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;250;046922;4;;Sc;Blueberries, 500 g;7.31;29.24;0.76024;7610632010297;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;260;047410;6;;Sc;Johannisbeeren, Import, 125 g;5.36;32.16;0.83616;7610632010327;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;270;048116;1;;kg;Orangen blond, 15 kg;1.79;26.85;0.6981;7610632442548;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;271;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;280;046646;1;;kg;Max Havelaar Bananen, Farbe 4, 2 kg;3.77;7.54;0.19604;7613399059851;0;0;7;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;281;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;290;046240;2;;St;Ananas Schiff, ca. 1,5 kg;3.51;7.02;0.18252;5425003611179;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;300;046328;1;;kg;Apfel Gala Klasse II, 6 kg;1.77;10.62;0.27612;7610632350737;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;310;044540;2;;kg;Rucola / Rauke ungewaschen, 1 kg;12.9;25.8;0.6708;7610514613219;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;330;044155;2;;Bt;Petersilie gekraust,  gepackt, 250 g;4.47;8.94;0.23244;7610632991558;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;340;045186;4;;Bd;Thymian Bund, 80 g;4.18;16.72;0.43472;7610632942604;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;350;040329;2;;Bt;Basilikum, 1 kg;29.39;58.78;1.52828;7610632989975;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;360;047138;4;;Sc;Erdbeeren Import, 500 g;4.46;17.84;0.46384;7610632070444;0;1;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;370;040257;2;;kg;Auberginen, 5 kg;4.42;44.2;1.1492;7610632977958;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;380;045707;3;;kg;Zucchetti, 5 kg;4.13;61.95;1.6107;7610632980545;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;390;044643;5;;Bt;Quality Rüebli- Karotten Julienne, 1,6 mm, 1 kg;4.7;23.5;0.611;7610034507050;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;400;044667;6;;Sc;Mini Rüebli / Karotten mit Laubansatz, ca. 200 g;7.01;42.06;1.09356;7610632955345;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;410;044628;1;;kg;Rüebli / Karotten mittel gewaschen, 10 kg;1.82;18.2;0.4732;7613399004202;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;411;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;420;045882;1;;kg;Zwiebeln gross, 10 kg;1.62;16.2;0.4212;7628072003557;0;0;7;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;421;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;430;042007;4;;St;Gurken 400 - 500 g / St, 12 St;1.59;76.32;1.98432;7610632995013;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;440;049135;5;;kg;Champignons weiss, frisch, 1 kg;8.44;42.2;1.0972;7610632995211;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;450;049127;3;;Kt;Champignons braun, frisch, 1 kg;9.13;27.39;0.71214;7610473014843;0;0;1;;
90032154;63795229;2026-02-11;BGH;Food;460;511501;3;;Ds;Economy Oliven schwarz entsteint, 4,25 kg;12.4;37.2;0.9672;4388040253720;0;0;1;;
90032154;63795229;2026-02-11;BGH;Food;470;396540;7;;Ds;Quality Sardellenfilets in Sonnenblumenöl, 794 g;14.8;103.6;2.6936;7610034517332;0;1;1;;
90032154;63795229;2026-02-11;BGH;Food;490;396130;7;;Ds;Raimond Frères MSC Thon rosé in Wasser, 4 x 200 g;1.73;48.44;1.25944;7615900629898;0;1;1;;
90032154;63795229;2026-02-11;BGH;Molkerei/Backwaren;500;096470;1;;St;Klipfel Hefe Würfel, 24 x 42 g;0.21;5.04;0.13104;3266530042027;0;1;1;;
90032154;63795229;2026-02-11;BGH;Food;510;564040;6;;Gl;Bosco d'oro Carpaccio, aus Sommertrüffeln, schwarz, 45 g;18.74;112.44;2.92344;8032680690549;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;520;041241;6;;St;Eichblattsalat rot / grün Schweiz Hydro, gemischt, 8 St;2.18;104.64;2.72064;7613399058038;0;0;7;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;521;000079;6;;St;Ifco LiftLock;3.2;19.2;0;2000007960008;0;0;0;;
90032154;63795229;2026-02-11;BGH;Food;530;512650;2;;Ds;Quality Pfeffer weiss gemahlen, 390 g;10.84;21.68;0.56368;7610034519046;0;1;1;;
90032154;63795229;2026-02-11;BGH;Molkerei/Backwaren;540;018891;2;;Ds;Ömür Hirtenkäse 55%, 800 g;7.92;15.84;0.41184;4002566002449;0;1;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;550;044107;1;;kg;Peperoni Tricolor, Import, 5 kg;6.07;30.35;0.7891;7610632977132;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;551;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;560;044139;1;;kg;Peperoni Mini Mix, 3 kg;8.66;25.98;0.67548;7610632970782;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;570;045777;6;;Sc;Zucchetti Mini-Gemüse ohne Blüte, ca. 5 - 6 Stück;7.77;46.62;1.21212;7610632991527;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;590;040674;1;6;kg;Broccoli, ca. 6 kg;3.12;18.72;0.48672;2903734999993;0;1;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;591;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;63795229;2026-02-11;BGH;Food;600;564090;2;;Fl;Bosco d'oro Olivenöl mit Trüffelaroma, 250 ml;18.62;37.24;0.96824;8032680690303;0;0;1;;
90032154;63795229;2026-02-11;BGH;Food;610;100070;2;;Lt;Economy Frittieröl, 20 l;4.45;178;4.628;7610034508873;0;0;1;;
90032154;63795229;2026-02-11;BGH;Früchte + Gemüse;620;043598;2;;Bt;Minze, 250 g;8.72;17.44;0.45344;7610632977873;0;0;1;;
