Kundennummer;Rechnungsnummer;Datum;Markt;Warengruppe;Position;Art. Nr.;Menge;Gewicht;Einheit;Artikelbezeichnung;Preis;Positionspreis;MwSt;EAN;Pfand;Aktion;MwSt. Code;Detailrichtpreis;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;441;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;450;040674;1;6;kg;Broccoli, ca. 6 kg;5.47;32.82;0.85332;2903734999993;0;0;1;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;451;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;460;040454;1;6;kg;Blumenkohl, ca. 7,5 kg;4.52;27.12;0.70512;2903704999992;0;0;1;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;461;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;470;044861;2;3.675;kg;Knollensellerie gepackt, 3 St ca. 2,4 kg;3.33;12.23775;0.3181815;2904751999997;0;0;1;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;480;048130;1;;kg;Orangen blond, gepackt, ca. 2 kg;2.56;5.12;0.13312;7613399009115;0;0;7;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;490;041556;3;;Ne;Eschalotten, gepackt, 1 kg;4.17;12.51;0.32526;7610632974964;0;0;1;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;500;044664;1;5;kg;Karotten Pfälzer gelb gewaschen, 5 kg;2.86;14.3;0.3718;2992584999994;0;0;1;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;501;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;510;044611;1;;kg;Rüebli / Karotten Gastro, gewaschen, Inland, 10 kg;2.02;20.2;0.5252;7628072012832;0;0;1;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;511;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;520;040258;1;;kg;Auberginen, 5 kg;3.65;18.25;0.4745;7610632977057;0;1;1;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;521;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;530;045708;1;;kg;Zucchetti CH, 5 kg;2.74;13.7;0.3562;7610632980538;0;0;1;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;531;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;550;044006;1;;Sc;Peperoncini grün, 500 g;5.89;5.89;0.15314;7610632961308;0;0;1;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;560;040329;1;;Bt;Basilikum, 1 kg;29.69;29.69;0.77194;7610632989975;0;0;1;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;570;044747;1;;Bd;Schnittlauch gebündelt, 2 Bund à 100 g;5.71;11.42;0.29692;7640108600066;0;0;1;;
90032159;64119518;2026-08-05;BGH;Metzgerei;580;086713;2;3.891;kg;Bell Schwarzwald Rohschinken 1/2 ca. 1,5 kg;21.5;83.6565;2.175069;2992423999994;0;0;1;;
90032159;64119518;2026-08-05;BGH;Metzgerei;590;081540;1;2.784;kg;Quality Bratspeck ohne Schwarte, ohne Knorpel, 1/1, ca. 3 kg;16.5;45.936;1.194336;2945670999996;0;0;1;;
90032159;64119518;2026-08-05;BGH;Metzgerei;600;002081;2;5.649;kg;Rinds-Hohrücken, ohne Deckel, ca. 2,5 kg;40.9;231.0441;6.0071466;97610011014239;0;0;1;;
90032159;64119518;2026-08-05;BGH;Metzgerei;610;002409;2;3.062;kg;Rinds-Filetspitz Kopf II, ca. 1,5 kg;39.9;122.1738;3.1765188;97610100000006;0;0;1;;
90032159;64119518;2026-08-05;BGH;Metzgerei;620;086133;1;1.385;kg;Quality Bündnerfleisch Eckstück, Deutschland/Österreich, 1/2 ca. 1,5 kg;59.5;82.4075;2.142595;2965474999992;0;0;1;;
90032159;64119518;2026-08-05;BGH;Metzgerei;640;085662;1;0.928;kg;Bauernspeck schwarz 1/2 ohne Schwarte/Knorpel, ca. 900g;30.9;28.6752;0.7455552;2943444999999;0;0;1;;
90032159;64119518;2026-08-05;BGH;Metzgerei;650;068141;1;;kg;Economy ASC Crevetten Black Tiger, easy peel, entdarmt, 8/12, tiefgekühlt, 1 kg;18.9;18.9;0.4914;7610034523524;0;0;7;;
90032159;64119518;2026-08-05;BGH;Metzgerei;660;073346;1;;Pa;Quality Cervelas, 6 x 200 g;2.05;12.3;0.3198;7610162216091;0;0;1;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;670;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64119518;2026-08-05;BGH;Früchte + Gemüse;680;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;10;000079;-29;;St;Ifco LiftLock;3.2;-92.8;0;2000007960008;0;0;0;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;10;045005;2;6;kg;Spinat, 3 kg;7.74;46.44;1.20744;2904065999997;0;0;1;;
90032159;64103914;2026-07-29;BGH;Food;10;115081;1;;Lt;Quality Frito 2000 Gold, Frittieröl, 20 l;4.96;99.2;2.5792;7610034515079;0;0;1;;
90032159;64103914;2026-07-29;BGH;Nearfood;10;975792;3;;Pk;Quality Einweghandschuhe Nitril, Grösse L, schwarz, 100 St;8.9;26.7;2.1627;7610034546639;0;0;2;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;11;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032159;64103914;2026-07-29;BGH;Food;20;235140;1;;Sa;Riso Gallo Arborio, 5 kg;34.58;34.58;0.89908;8001420000870;0;0;1;;
90032159;64103914;2026-07-29;BGH;Nearfood;20;993320;1;;Rl;Quality Wischtücher Midi, 2-lagig, weiss, 450 Blatt, 6 Rl;5.19;31.14;2.52234;7610034546196;0;1;3;;
90032159;64103914;2026-07-29;BGH;Food;30;511101;1;;Gl;Quality Kapernäpfel mit Stiel, 1,695 kg;21.7;21.7;0.5642;7610034524897;0;0;1;;
90032159;64103914;2026-07-29;BGH;Nonfood;30;991261;2;;Pk;Alustar Alubox mit Deckel Take Away 0,9 l Pack zu 25 Stück;11.76;23.52;1.90512;7610222701468;0;0;2;;
90032159;64103914;2026-07-29;BGH;Food;40;448060;2;;Ds;Hilcona Randensalat gewürfelt, 3 kg;11.75;23.5;0.611;7610227328127;0;1;1;;
90032159;64103914;2026-07-29;BGH;Nonfood;40;930430;1;;Pk;VC999 Vakuumbeutel, 90 µm, 300 x 400 mm, Pack zu 100 Stück;25.98;25.98;2.10438;7640144910266;0;0;2;;
90032159;64103914;2026-07-29;BGH;Food;50;681681;1;;Fl;Hero Topping Caramel, 1 kg;8.5;8.5;0.221;7614200101769;0;0;1;;
90032159;64103914;2026-07-29;BGH;Nonfood;50;930230;1;;Pk;VC999 Vakuumbeutel, 90 µm, 180 x 260 mm, Pack zu 100 Stück;11.14;11.14;0.90234;7640144910211;0;0;2;;
90032159;64103914;2026-07-29;BGH;Food;60;349611;1;;Kt;Hardy's Hüppen Topolinos, 300 Stück;33.5;33.5;0.871;7610666001025;0;0;1;;
90032159;64103914;2026-07-29;BGH;Nonfood;60;901180;1;;Pk;VC999 Vakuumbeutel kochfest 90 µm, 200 x 300 mm, Pack zu 100 Stück;24.58;24.58;1.99098;7640144910075;0;0;2;;
90032159;64103914;2026-07-29;BGH;Food;70;345771;1;;Bt;American Sandwich Toast nature, 7 x 825 g;3.95;27.65;0.7189;83228850000596;0;1;1;;
90032159;64103914;2026-07-29;BGH;Food;80;590015;1;;Bt;Agrano Pulver für Crème Vanille, 2 kg zum kalt anrühren;19.78;19.78;0.51428;7612709002426;0;0;1;;
90032159;64103914;2026-07-29;BGH;Food;90;595490;2;;Ds;Quality MSC Thon hell Yellowfin, solid, in Sonnenblumenöl, 1,88 kg;20.28;40.56;1.05456;7610034529724;0;0;1;;
90032159;64103914;2026-07-29;BGH;Food;100;209170;1;;kg;Quality Tagliatelle, 4-Ei, 6 mm, 5 kg;6.26;31.3;0.8138;7610034522718;0;0;1;;
90032159;64103914;2026-07-29;BGH;Food;110;100431;1;;Fl;Blaze Balsamicosauce, dickflüssig, 380 ml;9.51;9.51;0.24726;8015352303909;0;0;1;;
90032159;64103914;2026-07-29;BGH;Food;120;564040;1;;Gl;Bosco d'oro Carpaccio, aus Sommertrüffeln, schwarz, 45 g;18.93;18.93;0.49218;8032680690549;0;0;1;;
90032159;64103914;2026-07-29;BGH;Molkerei/Backwaren;130;013702;2;6.89;kg;Quality Raclette, eckig, 1/2 Laib ca. 3,2 kg;10.93;75.3077;1.9580002;2953272999993;0;0;1;;
90032159;64103914;2026-07-29;BGH;Molkerei/Backwaren;140;010455;1;2.152;kg;Cremo Greyerzer AOP, classic, ca. 2 kg;16.91;36.39032;0.94614832;2987945999997;0;0;1;;
90032159;64103914;2026-07-29;BGH;Molkerei/Backwaren;150;024440;1;;Tp;Quality Vollrahm 35%, UHT, 12 x 1 l;5.9;70.8;1.8408;7610034505315;0;0;1;;
90032159;64103914;2026-07-29;BGH;Molkerei/Backwaren;160;096261;1;;Pk;Quality Vollei flüssig Import, Bodenhaltung, pasteurisiert, 1 kg;6.9;6.9;0.1794;7610034507609;0;0;1;;
90032159;64103914;2026-07-29;BGH;Molkerei/Backwaren;170;018780;1;;Be;Züger Mascarpone, 6 x 500 g;4.14;24.84;0.64584;7640101091274;0;1;1;;
90032159;64103914;2026-07-29;BGH;Molkerei/Backwaren;180;097284;1;;Rl;Quality Blätterteig, palmfrei, ausgewallt, 170 x 42 cm, 2,5 kg;20.05;20.05;0.5213;7610815088570;0;0;1;;
90032159;64103914;2026-07-29;BGH;Molkerei/Backwaren;190;096271;1;;Pk;Quality Eigelb flüssig Import, Bodenhaltung, pasteurisiert, 1 kg;11.3;11.3;0.2938;7610034508835;0;0;1;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;200;044715;6;;St;Salanova Multiblatt assortiert, 8 St;1.99;95.52;2.48352;7610632963678;0;1;1;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;201;000079;6;;St;Ifco LiftLock;3.2;19.2;0;2000007960008;0;0;0;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;210;040674;1;6;kg;Broccoli, ca. 6 kg;5.47;32.82;0.85332;2903734999993;0;0;1;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;211;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;220;040454;1;6;kg;Blumenkohl, ca. 7,5 kg;4.64;27.84;0.72384;2903704999992;0;0;1;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;221;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;230;045708;1;;kg;Zucchetti CH, 5 kg;2.74;13.7;0.3562;7610632980538;0;0;1;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;231;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;240;048827;1;;kg;Zitronen, 6 kg;2.92;17.52;0.45552;7610632320723;0;0;1;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;241;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;250;040972;1;;kg;Cherry Rispentomaten, 3 kg;9.46;28.38;0.73788;7610632984666;0;0;1;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;251;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;260;044107;1;;kg;Peperoni Tricolor, Import, 5 kg;4.34;21.7;0.5642;7610632977132;0;0;1;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;261;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;270;046594;2;;Be;Avocado Purée / Guacamole, 500 g;6.9;13.8;0.3588;8436008521063;0;0;1;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;280;046990;1;;Sc;Brombeeren, CH, 250 g;6.31;6.31;0.16406;7610632050064;0;0;7;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;290;047380;1;;Sc;Himbeeren, CH, 250 g;6.72;6.72;0.17472;7610632050019;0;0;1;;
90032159;64103914;2026-07-29;BGH;Metzgerei;300;073346;2;;Pa;Quality Cervelas, 6 x 200 g;2.05;24.6;0.6396;7610162216091;0;0;1;;
90032159;64103914;2026-07-29;BGH;Metzgerei;310;002081;1;2.577;kg;Rinds-Hohrücken, ohne Deckel, ca. 2,5 kg;40.9;105.3993;2.7403818;97610011014239;0;0;1;;
90032159;64103914;2026-07-29;BGH;Metzgerei;320;081540;1;4.276;kg;Quality Bratspeck ohne Schwarte, ohne Knorpel, 1/1, ca. 3 kg;16.5;70.554;1.834404;2945670999996;0;0;1;;
90032159;64103914;2026-07-29;BGH;Metzgerei;330;086713;1;1.791;kg;Bell Schwarzwald Rohschinken 1/2 ca. 1,5 kg;16.99;30.42909;0.79115634;2992423999994;0;1;1;;
90032159;64103914;2026-07-29;BGH;Metzgerei;340;068141;1;;kg;Economy ASC Crevetten Black Tiger, easy peel, entdarmt, 8/12, tiefgekühlt, 1 kg;18.9;18.9;0.4914;7610034523524;0;0;7;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;350;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032159;64103914;2026-07-29;BGH;Früchte + Gemüse;360;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;10;000079;-18;;St;Ifco LiftLock;3.2;-57.6;0;2000007960008;0;0;0;;
90032159;64098299;2026-07-25;BGH;Metzgerei;10;001057;4;12.498;kg;Rinds-Entrecote II, enthäutet, gesteakt, ca. 3.3 kg;32.99;412.30902;10.72003452;97610011315633;0;0;1;;
90032159;64098299;2026-07-25;BGH;Food;10;111410;1;;Pk;Quality Zuckersticks schwarz, 1000 x 5 g;16.72;16.72;0.43472;7610034510647;0;0;1;;
90032159;64098299;2026-07-25;BGH;Food;20;110060;1;;Pk;Feinkristallzucker, 10 x 1 kg;1.37;13.7;0.3562;7610034510661;0;0;1;;
90032159;64098299;2026-07-25;BGH;Food;30;564040;1;;Gl;Bosco d'oro Carpaccio, aus Sommertrüffeln, schwarz, 45 g;18.93;18.93;0.49218;8032680690549;0;0;1;;
90032159;64098299;2026-07-25;BGH;Food;40;391251;2;;Ke;Economy Salat-Mayonnaise, 9,4 kg;28.95;57.9;1.5054;7610034511705;0;0;1;;
90032159;64098299;2026-07-25;BGH;Food;50;391322;1;;Ds;Economy Cornichons, mittelfein, 6 x 2,9 kg;12.37;74.22;1.92972;7610034524149;0;0;1;;
90032159;64098299;2026-07-25;BGH;Food;60;125410;1;;Lt;Economy Olivenöl extra vergine Spanien, 5 l;8.2;41;1.066;8413080025689;0;0;1;;
90032159;64098299;2026-07-25;BGH;Food;70;391241;1;;Ke;Economy Senf mild, 5,25 kg;10.68;10.68;0.27768;7610034512641;0;0;1;;
90032159;64098299;2026-07-25;BGH;Food;80;565650;1;;Kt;Heinz Tomato Ketchup, Beutel Cube, 100 x 20 g;19.72;19.72;0.51272;5413226100075;0;0;1;;
90032159;64098299;2026-07-25;BGH;Food;90;345330;1;;Sa;Mangini Noccioletto, Haselnüsse mit Milchschokolade überzogen, 1 kg;28.48;28.48;0.74048;8004203103393;0;0;1;;
90032159;64098299;2026-07-25;BGH;Food;100;511101;1;;Gl;Quality Kapernäpfel mit Stiel, 1,695 kg;21.7;21.7;0.5642;7610034524897;0;0;1;;
90032159;64098299;2026-07-25;BGH;Food;110;235440;1;;Lt;Quality Weissweinessig 4.5°, 10 l;2.84;28.4;0.7384;7610034516724;0;0;1;;
90032159;64098299;2026-07-25;BGH;Food;120;100080;1;;Lt;Quality Rapsöl, 20 l;3.52;70.4;1.8304;7610034515147;0;0;1;;
90032159;64098299;2026-07-25;BGH;Getränke;130;625830;1;;Fl;Quality Grenadinesirup, Pack zu 6 Flaschen x 1 l;2.69;16.14;0.41964;7610034510050;0;1;1;;
90032159;64098299;2026-07-25;BGH;Getränke;140;681131;3;;Fl;Quality Himbeer-Sirup, Flasche zu 1 l;3.65;10.95;0.2847;7610034509757;0;1;1;;
90032159;64098299;2026-07-25;BGH;Molkerei/Backwaren;150;018780;1;;Be;Züger Mascarpone, 6 x 500 g;4.14;24.84;0.64584;7640101091274;0;1;1;;
90032159;64098299;2026-07-25;BGH;Molkerei/Backwaren;160;096261;4;;Pk;Quality Vollei flüssig Import, Bodenhaltung, pasteurisiert, 1 kg;6.9;27.6;0.7176;7610034507609;0;0;1;;
90032159;64098299;2026-07-25;BGH;Molkerei/Backwaren;170;096271;2;;Pk;Quality Eigelb flüssig Import, Bodenhaltung, pasteurisiert, 1 kg;11.3;22.6;0.5876;7610034508835;0;0;1;;
90032159;64098299;2026-07-25;BGH;Molkerei/Backwaren;180;013702;1;3.255;kg;Quality Raclette, eckig, 1/2 Laib ca. 3,2 kg;10.93;35.57715;0.9250059;2953272999993;0;0;1;;
90032159;64098299;2026-07-25;BGH;Molkerei/Backwaren;190;010455;1;2.274;kg;Cremo Greyerzer AOP, classic, ca. 2 kg;16.91;38.45334;0.99978684;2987945999997;0;0;1;;
90032159;64098299;2026-07-25;BGH;Molkerei/Backwaren;200;014641;6;;Be;Premium Burrata, 2 x 125 g;5.39;32.34;0.84084;7610034511026;0;0;1;;
90032159;64098299;2026-07-25;BGH;Molkerei/Backwaren;210;016781;1;;Sc;Quality Grana Padano DOP, Flocken, 500 g;9.77;9.77;0.25402;2001678190008;0;0;7;;
90032159;64098299;2026-07-25;BGH;Molkerei/Backwaren;220;016601;2;;kg;Quality Grana Padano DOP, gerieben, 1 kg;16.24;32.48;0.84448;4388040340352;0;0;7;;
90032159;64098299;2026-07-25;BGH;Molkerei/Backwaren;230;019372;4;;St;Soignon Bûche de chèvre, Weichkäse, 1 kg;16.47;65.88;1.71288;3523237481000;0;0;1;;
90032159;64098299;2026-07-25;BGH;Molkerei/Backwaren;240;022600;1;;Tp;Quality Vollmilch 3,5%, UHT, 12 x 1 l;1.28;15.36;0.39936;7610034507807;0;0;1;;
90032159;64098299;2026-07-25;BGH;Molkerei/Backwaren;250;025040;1;;Kt;Quality Kaffeerahm Portionen 15%, UHT, 200 x 12 g;11.3;11.3;0.2938;7610034505124;0;0;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;260;046990;2;;Sc;Brombeeren, CH, 250 g;6.31;12.62;0.32812;7610632050064;0;0;7;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;270;047380;2;;Sc;Himbeeren, CH, 250 g;6.72;13.44;0.34944;7610632050019;0;0;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;280;047420;2;;Sc;Johannisbeeren, CH, 250 g;5.36;10.72;0.27872;7610632050071;0;0;7;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;290;044549;1;;kg;Rucola / Rauke, 1 kg;13.45;13.45;0.3497;7610632992456;0;0;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;300;040401;1;;kg;Baked Potatoes, festkochend, 10 kg;1.65;16.5;0.429;7628072012900;0;1;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;301;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;310;043600;1;0.33;kg;Meerrettich, Stück zu ca. 200 g;15.83;5.2239;0.1358214;2903750999991;0;0;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;320;040329;1;;Bt;Basilikum, 1 kg;29.69;29.69;0.77194;7610632989975;0;0;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;330;044715;4;;St;Salanova Multiblatt assortiert, 8 St;1.99;63.68;1.65568;7610632963678;0;1;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;331;000079;4;;St;Ifco LiftLock;3.2;12.8;0;2000007960008;0;0;0;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;340;045186;1;;Bd;Thymian Bund, 80 g;4.22;4.22;0.10972;7610632942604;0;0;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;350;049127;2;;Kt;Champignons braun, frisch, 1 kg;9.22;18.44;0.47944;7610473014843;0;0;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;360;041556;3;;Ne;Eschalotten, gepackt, 1 kg;4.17;12.51;0.32526;7610632974964;0;0;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;370;048827;1;;kg;Zitronen, 6 kg;2.92;17.52;0.45552;7610632320723;0;0;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;371;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;380;047753;2;2;kg;Limetten / Limes, ca. 1 kg;4.7;9.4;0.2444;2905053999999;0;0;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;390;044861;2;3.92;kg;Knollensellerie gepackt, 3 St ca. 2,4 kg;2.92;11.4464;0.2976064;2904751999997;0;0;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;400;042360;4;4.364;kg;Kabis weiss mittel gefilmt, Stück, ca. 1 kg;3.45;15.0558;0.3914508;2904690999997;0;0;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;410;044611;1;;kg;Rüebli / Karotten Gastro, gewaschen, Inland, 10 kg;2.08;20.8;0.5408;7628072012832;0;0;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;411;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64098299;2026-07-25;BGH;Metzgerei;420;087443;2;0.821;kg;Appenzeller Mostbröckli 1/2, IGP, ca. 500 g;52.99;43.50479;1.13112454;2976861999990;0;1;1;;
90032159;64098299;2026-07-25;BGH;Metzgerei;430;002409;2;3.093;kg;Rinds-Filetspitz Kopf II, ca. 1,5 kg;39.9;123.4107;3.2086782;97610100000006;0;0;1;;
90032159;64098299;2026-07-25;BGH;Metzgerei;440;002081;2;4.987;kg;Rinds-Hohrücken, ohne Deckel, ca. 2,5 kg;40.9;203.9683;5.3031758;97610011014239;0;0;1;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;450;000079;11;;St;Ifco LiftLock;3.2;35.2;0;2000007960008;0;0;0;;
90032159;64098299;2026-07-25;BGH;Früchte + Gemüse;460;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032159;64092303;2026-07-22;BGH;Früchte + Gemüse;10;000079;-14;;St;Ifco LiftLock;3.2;-44.8;0;2000007960008;0;0;0;;
90032159;64092303;2026-07-22;BGH;Food;10;115081;2;;Lt;Quality Frito 2000 Gold, Frittieröl, 20 l;4.96;198.4;5.1584;7610034515079;0;0;1;;
90032159;64092303;2026-07-22;BGH;Food;10;120031;1;;Ds;Le Saunier de Camargue Fleur de Sel, 1 kg;28.93;28.93;0.75218;3183280010369;0;0;1;;
90032159;64092303;2026-07-22;BGH;Nearfood;10;813141;1;;Bi;Topmatic Plus Geschirrspülmittel, 25 kg;267.69;267.69;21.68289;4028159012190;0;1;2;;
90032159;64092303;2026-07-22;BGH;Molkerei/Backwaren;20;097284;1;;Rl;Quality Blätterteig, palmfrei, ausgewallt, 170 x 42 cm, 2,5 kg;20.05;20.05;0.5213;7610815088570;0;0;1;;
90032159;64092303;2026-07-22;BGH;Food;20;511101;1;;Gl;Quality Kapernäpfel mit Stiel, 1,695 kg;21.7;21.7;0.5642;7610034524897;0;0;1;;
90032159;64092303;2026-07-22;BGH;Food;30;235440;1;;Lt;Quality Weissweinessig 4.5°, 10 l;2.19;21.9;0.5694;7610034516724;0;1;1;;
90032159;64092303;2026-07-22;BGH;Food;40;448060;1;;Ds;Hilcona Randensalat gewürfelt, 3 kg;15.25;15.25;0.3965;7610227328127;0;0;1;;
90032159;64092303;2026-07-22;BGH;Food;50;511410;1;;Ds;Economy Sweet Corn - Maiskörner, 6 x 2,125 kg;5.14;30.84;0.80184;7610034526075;0;0;1;;
90032159;64092303;2026-07-22;BGH;Food;60;590015;1;;Bt;Agrano Pulver für Crème Vanille, 2 kg zum kalt anrühren;19.78;19.78;0.51428;7612709002426;0;0;1;;
90032159;64092303;2026-07-22;BGH;Molkerei/Backwaren;70;022600;1;;Tp;Quality Vollmilch 3,5%, UHT, 12 x 1 l;1.28;15.36;0.39936;7610034507807;0;0;1;;
90032159;64092303;2026-07-22;BGH;Molkerei/Backwaren;80;024790;1;;Ds;Floralp Vollrahm 35%, ohne Zucker, UHT, 6 x 500 g;7.24;43.44;1.12944;7612300013173;0;0;7;;
90032159;64092303;2026-07-22;BGH;Molkerei/Backwaren;90;025040;1;;Kt;Quality Kaffeerahm Portionen 15%, UHT, 200 x 12 g;11.3;11.3;0.2938;7610034505124;0;0;1;;
90032159;64092303;2026-07-22;BGH;Früchte + Gemüse;100;041229;1;;Bt;Dill, 250 g;8.81;8.81;0.22906;7610632971932;0;0;1;;
90032159;64092303;2026-07-22;BGH;Früchte + Gemüse;110;044715;2;;St;Salanova Multiblatt assortiert, 8 St;2.56;40.96;1.06496;7610632963678;0;0;1;;
90032159;64092303;2026-07-22;BGH;Früchte + Gemüse;111;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032159;64092303;2026-07-22;BGH;Früchte + Gemüse;120;044720;1;;Bd;Salbei Bund, 80 g;4.22;4.22;0.10972;7610632942598;0;0;1;;
90032159;64092303;2026-07-22;BGH;Früchte + Gemüse;130;040454;1;6;kg;Blumenkohl, ca. 7,5 kg;4.64;27.84;0.72384;2903704999992;0;0;1;;
90032159;64092303;2026-07-22;BGH;Früchte + Gemüse;131;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64092303;2026-07-22;BGH;Früchte + Gemüse;140;040674;1;6;kg;Broccoli, ca. 6 kg;5.47;32.82;0.85332;2903734999993;0;0;1;;
90032159;64092303;2026-07-22;BGH;Früchte + Gemüse;141;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;64092303;2026-07-22;BGH;Metzgerei;150;002409;2;3.09;kg;Rinds-Filetspitz Kopf II, ca. 1,5 kg;39.9;123.291;3.205566;97610100000006;0;0;1;;
90032159;64092303;2026-07-22;BGH;Metzgerei;160;002081;2;5.142;kg;Rinds-Hohrücken, ohne Deckel, ca. 2,5 kg;36.99;190.20258;4.94526708;97610011014239;0;1;1;;
